Date,Sampler,Burn_Timing,UTME,UTMN,ELYCAP,DANCAL,STIPUL,Comment
5/17/2018,Celeste Dodge,Post-treatment 2018,525150,4270400,NA,NA,NA,missed point
5/17/2018,Celeste Dodge,Post-treatment 2018,525160,4270400,NA,NA,NA,point not on maps
5/17/2018,Celeste Dodge,Post-treatment 2018,525310,4270400,0,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525320,4270400,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525330,4270400,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525340,4270400,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525350,4270400,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525360,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525370,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525380,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525390,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525400,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525410,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525420,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525430,4270400,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525440,4270400,0,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270390,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270390,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270390,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270390,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270390,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270390,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270390,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270390,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270390,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270390,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270390,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270390,1,0,0,point apparently not surveyed in 2017
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270390,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270390,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270390,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270390,0,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525310,4270390,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525320,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525330,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525340,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525350,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525360,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525370,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525380,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525390,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525400,4270390,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525410,4270390,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525420,4270390,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525430,4270390,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525440,4270390,0,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270380,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270380,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270380,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270380,1,0,,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270380,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270380,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270380,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270380,1,0,3,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270380,1,0,4,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525230,4270380,,,,needs entry
5/21/2018,Celeste Dodge,Post-treatment 2018,525240,4270380,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525250,4270380,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270380,2,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270380,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270380,0,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270380,0,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270380,0,0,3,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525310,4270380,0,0,4,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525320,4270380,1,0,2,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525330,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525340,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525350,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525360,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525370,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525380,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525390,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525400,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525410,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525420,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525430,4270380,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525440,4270380,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270370,1,0,2,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270370,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270370,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270370,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270370,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270370,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270370,1,0,3,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270370,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525230,4270370,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525240,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525250,4270370,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270370,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270370,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270370,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270370,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270370,0,0,1,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525310,4270370,0,0,2,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525320,4270370,1,0,1,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525330,4270370,0,0,3,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525340,4270370,1,0,2,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525350,4270370,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525360,4270370,2,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525370,4270370,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525380,4270370,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525390,4270370,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525400,4270370,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525410,4270370,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525420,4270370,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525430,4270370,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525440,4270370,1,0,0,NA
5/16/2018,Mike Winters,Post-treatment 2018,525450,4270370,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270360,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270360,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270360,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270360,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270360,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270360,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270360,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270360,1,0,1,"On the data sheet, a 2 with a line through it is a crossed out two? Code repair done by field tech. Ask tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270360,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270360,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270360,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270360,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270360,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270360,1,0,3,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270360,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525230,4270360,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525240,4270360,2,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525250,4270360,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270360,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270360,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525310,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525320,4270360,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525330,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525340,4270360,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525350,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525360,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525370,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525380,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525390,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525400,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525410,4270360,2,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525420,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525430,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525440,4270360,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525450,4270360,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270350,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270350,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270350,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270350,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270350,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270350,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270350,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270350,1,2,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270350,2,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270350,1,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270350,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270350,0,0,3,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270350,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270350,1,0,2,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525230,4270350,2,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525240,4270350,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525250,4270350,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525260,4270350,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525270,4270350,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525280,4270350,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525290,4270350,0,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270350,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525310,4270350,0,2,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525320,4270350,0,2,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525330,4270350,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525340,4270350,1,0,1,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525380,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525390,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525400,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525410,4270350,1,0,1,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525420,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525430,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525440,4270350,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525450,4270350,1,0,0,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270340,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270340,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270340,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270340,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270340,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525140,4270340,1,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Celeste Dodge,Post-treatment 2018,525150,4270340,1,0,3,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525160,4270340,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525170,4270340,1,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525180,4270340,0,0,1,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525190,4270340,0,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525200,4270340,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525210,4270340,1,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525220,4270340,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525230,4270340,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525240,4270340,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525250,4270340,1,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525260,4270340,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525270,4270340,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525280,4270340,0,0,0,NA
5/21/2018,Sonja Barringer,Post-treatment 2018,525290,4270340,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525300,4270340,0,0,2,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525310,4270340,0,0,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525320,4270340,0,2,0,NA
5/21/2018,Celeste Dodge,Post-treatment 2018,525330,4270340,0,0,3,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525420,4270340,1,0,0,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525430,4270340,2,0,2,NA
5/17/2018,Celeste Dodge,Post-treatment 2018,525440,4270340,1,0,2,NA
5/21/2018,Steven Hammerich,Post-treatment 2018,525030,4270330,0,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525040,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525050,4270330,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525060,4270330,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525070,4270330,0,0,3,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525080,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525090,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525100,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525110,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525120,4270330,0,0,0,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
5/21/2018,Steven Hammerich,Post-treatment 2018,525130,4270330,1,0,1,"On the data sheet, a 0 with a slash through it is a crossed out zero. Code repair done by field tech."
